date,hora,onibus,linha,lat,lon,vel
10-07-2014,00:01:07,D13090,0,-22.880672,-43.357075,0.0
10-07-2014,00:01:07,D53576,0,-22.883301,-43.495609,0.0
10-07-2014,00:01:07,D53613,0,-22.88385,-43.495289,0.0
10-07-2014,00:01:07,D536140,369.0,-22.864889,-43.42009,76.0
10-07-2014,00:01:07,D53657,SR3970,-22.897141,-43.212818,65.0
10-07-2014,00:01:07,D59064,0,-22.895639,-43.47451,0.0
10-07-2014,00:01:07,D867220,2381.0,-22.981079,-43.587624,39.26
10-07-2014,00:01:07,D873520,398.0,-22.865549,-43.422909,81.0
10-07-2014,00:01:08,A291080,474.0,-22.86857,-43.292122,0.0
10-07-2014,00:01:08,A291100,472.0,-22.89604,-43.243671,0.0
10-07-2014,00:01:08,A375060,162.0,-22.90148,-43.19706,0.0
10-07-2014,00:01:08,A376060,183.0,-22.985319,-43.208271,41.0
10-07-2014,00:01:08,A376280,570.0,-22.93137,-43.178982,2.0
10-07-2014,00:01:08,A376520,569.0,-22.901649,-43.196701,0.0
10-07-2014,00:01:08,A411640,172.0,-22.875195,-43.240852,0.0
10-07-2014,00:01:08,A71569,0,-22.93046,-43.25428,0.0
10-07-2014,00:01:08,B100540,328.0,-22.8154,-43.1874,0.0
10-07-2014,00:01:08,B271300,629.0,-22.8171,-43.3023,0.0
10-07-2014,00:01:08,B271560,629.0,-22.8225,-43.3262,58.0
10-07-2014,00:01:08,B285420,663.0,-22.8152,-43.1887,0.0
10-07-2014,00:01:08,B285890,696.0,-22.7951,-43.2029,0.0
10-07-2014,00:01:08,B286050,925.0,-22.816,-43.1882,0.0
10-07-2014,00:01:08,B287260,2344.0,-22.8057,-43.182,22.0
10-07-2014,00:01:08,B325350,687.0,-22.8053,-43.3629,8.0
10-07-2014,00:01:08,B446410,676.0,-22.8368,-43.2876,54.0
10-07-2014,00:01:08,B516280,917.0,-22.8875,-43.3889,61.0
10-07-2014,00:01:08,B516470,624.0,-22.8853,-43.3,32.0
10-07-2014,00:01:08,B550550,292.0,-22.9061,-43.2613,0.0
10-07-2014,00:01:08,B600390,947.0,-22.8151,-43.3863,0.0
10-07-2014,00:01:08,B756120,355.0,-22.8722,-43.3363,18.0
10-07-2014,00:01:08,C13003,0,-22.883188,-43.356426,25.0
10-07-2014,00:01:08,C13019,0,-22.8806,-43.357971,0.0
10-07-2014,00:01:08,C13053,0,-22.880329,-43.358078,0.0
10-07-2014,00:01:08,C13067,0,-22.880552,-43.358261,0.0
10-07-2014,00:01:08,C27028,0,-22.81719,-43.301479,0.0
10-07-2014,00:01:08,C270290,774.0,-22.816919,-43.301399,0.0
10-07-2014,00:01:08,C30051,0,-22.879866,-43.357056,0.0
10-07-2014,00:01:08,C30137,0,-22.879622,-43.356979,0.0
10-07-2014,00:01:08,C30214,0,-22.879959,-43.357761,0.0
10-07-2014,00:01:08,C302230,550.0,-23.011871,-43.300045,59.0
10-07-2014,00:01:08,C30224,0,-22.950701,-43.348282,0.0
10-07-2014,00:01:08,C30258,0,-22.951227,-43.348656,0.0
10-07-2014,00:01:08,C47887,0,-22.951694,-43.349091,0.0
10-07-2014,00:01:08,C47927,0,-22.952915,-43.3498,0.0
10-07-2014,00:01:08,C51640,0,-22.876724,-43.368542,0.0
10-07-2014,00:01:08,C878450,2329.0,-23.00032,-43.333771,0.0
10-07-2014,00:01:08,D132150,803.0,-22.87892,-43.491581,0.0
10-07-2014,00:01:08,D535330,393.0,-22.820021,-43.28371,32.0
10-07-2014,00:01:08,D535640,393.0,-22.904631,-43.210209,62.0
10-07-2014,00:01:08,D53633,0,-22.883659,-43.495239,0.0
10-07-2014,00:01:08,D59067,0,-22.89518,-43.474751,0.0
10-07-2014,00:01:08,D860270,838.0,-22.894869,-43.533203,0.0
10-07-2014,00:01:08,D863140,884.0,-23.037594,-43.559914,40.19
10-07-2014,00:01:08,D870460,898.0,-22.918501,-43.607319,0.0
10-07-2014,00:01:08,D87236,0,-22.918171,-43.606949,0.0
10-07-2014,00:01:08,D872900,833.0,-22.91853,-43.607208,0.0
10-07-2014,00:01:08,D877780,2339.0,-22.879721,-43.54076,10.0
10-07-2014,00:01:08,D900190,752.0,-22.862391,-43.558651,74.0
10-07-2014,00:01:08,D905870,2331.0,-22.90774,-43.18528,0.0
10-07-2014,00:01:09,A375110,538.0,-22.961639,-43.165791,33.0
10-07-2014,00:01:09,A375500,183.0,-22.902081,-43.196678,0.0
10-07-2014,00:01:09,A376490,133.0,-22.93339,-43.184448,37.0
10-07-2014,00:01:09,A376680,569.0,-22.90214,-43.196781,2.0
10-07-2014,00:01:09,A377130,161.0,-22.90239,-43.197208,0.0
10-07-2014,00:01:09,A550080,464.0,-22.910219,-43.211071,51.0
10-07-2014,00:01:09,B195330,377.0,-22.8094,-43.3436,0.0
10-07-2014,00:01:09,B195400,376.0,-22.8426,-43.3253,20.0
10-07-2014,00:01:09,B255520,232.0,-22.9024,-43.2986,0.0
10-07-2014,00:01:09,B31089,0,-22.8736,-43.244,47.78
10-07-2014,00:01:09,B327190,298.0,-22.9058,-43.1921,0.0
10-07-2014,00:01:09,B425030,457.0,-22.9851,-43.1986,0.0
10-07-2014,00:01:09,B425320,254.0,-22.8966,-43.2726,0.0
10-07-2014,00:01:09,B42569,0,-22.8766,-43.3298,0.0
10-07-2014,00:01:09,B426610,254.0,-22.8711,-43.3415,8.0
10-07-2014,00:01:09,B44665,0,-22.8609,-43.3561,1.0
10-07-2014,00:01:09,B446750,685.0,-22.8612,-43.3562,0.0
10-07-2014,00:01:09,B44676,SV6850,-22.8604,-43.3556,0.0
10-07-2014,00:01:09,B551050,292.0,-22.9064,-43.2611,0.0
10-07-2014,00:01:09,B551530,292.0,-22.9066,-43.2612,0.0
10-07-2014,00:01:09,B731060,350.0,-22.8106,-43.3431,0.0
10-07-2014,00:01:09,C130110,889.0,-22.888065,-43.394283,0.0
10-07-2014,00:01:09,C13046,0,-22.880302,-43.358486,0.0
10-07-2014,00:01:09,C13056,0,-22.879879,-43.356716,0.0
10-07-2014,00:01:09,C200240,390.0,-22.91317,-43.227139,53.0
10-07-2014,00:01:09,C200540,600.0,-22.955839,-43.356159,42.0
10-07-2014,00:01:09,C200590,340.0,-22.95731,-43.345692,6.0
10-07-2014,00:01:09,C202330,611.0,-22.956699,-43.345772,12.0
10-07-2014,00:01:09,C27041,0,-22.817459,-43.302158,0.0
10-07-2014,00:01:09,C30085,0,-22.951082,-43.348545,0.0
10-07-2014,00:01:09,C301240,886.0,-22.951807,-43.347809,0.0
10-07-2014,00:01:09,C30156,0,-22.951078,-43.347813,0.0
10-07-2014,00:01:09,C30267,0,-22.950239,-43.348267,0.0
10-07-2014,00:01:09,C47548,0,-22.953144,-43.349804,0.0
10-07-2014,00:01:09,C47552,0,-22.951675,-43.348595,0.0
10-07-2014,00:01:09,C47556,0,-22.951815,-43.348354,0.0
10-07-2014,00:01:09,C47569,0,-22.952971,-43.349983,0.0
10-07-2014,00:01:09,C47680,0,-22.952164,-43.349251,0.0
10-07-2014,00:01:09,C47892,0,-22.952221,-43.348236,0.0
10-07-2014,00:01:09,C47952,0,-22.952499,-43.348312,0.0
10-07-2014,00:01:09,C47971,0,-22.952511,-43.34824,0.0
10-07-2014,00:01:09,C51556,0,-22.877592,-43.368668,0.0
10-07-2014,00:01:09,C51575,0,-22.876629,-43.368717,0.0
10-07-2014,00:01:09,C878040,2333.0,-23.01313,-43.540619,0.0
10-07-2014,00:01:09,C878430,2333.0,-23.01288,-43.541111,0.0
10-07-2014,00:01:09,D536480,397.0,-22.88216,-43.496868,42.0
10-07-2014,00:01:09,D872370,893.0,-22.905331,-43.57682,52.0
10-07-2014,00:01:09,D87418,0,-22.918341,-43.608429,0.0
10-07-2014,00:01:09,D874420,822.0,-22.919821,-43.608021,4.0
10-07-2014,00:01:09,D877720,2339.0,-22.917879,-43.608181,0.0
10-07-2014,00:01:09,D877920,2336.0,-22.91781,-43.607891,0.0
10-07-2014,00:01:09,D878370,2335.0,-22.91725,-43.608349,0.0
10-07-2014,00:01:09,D900140,750.0,-22.94368,-43.682961,34.0
10-07-2014,00:01:09,D90030,SV8580,-22.91918,-43.64373,0.0
10-07-2014,00:01:09,D90091,0,-22.919149,-43.644562,0.0
10-07-2014,00:01:10,A290130,474.0,-22.89467,-43.238461,0.0
10-07-2014,00:01:10,A410460,190.0,-22.874723,-43.241291,0.0
10-07-2014,00:01:10,A715020,217.0,-22.918705,-43.175243,33.89
10-07-2014,00:01:10,A72090,0,-22.889954,-43.292042,0.19
10-07-2014,00:01:10,B101480,910.0,-22.8452,-43.2517,32.0
10-07-2014,00:01:10,B285200,324.0,-22.8201,-43.1886,3.0
10-07-2014,00:01:10,B285840,326.0,-22.9094,-43.172,3.0
10-07-2014,00:01:10,B286000,324.0,-22.8205,-43.1814,27.0
10-07-2014,00:01:10,B325120,296.0,-22.8169,-43.3941,0.0
10-07-2014,00:01:10,B446520,676.0,-22.8605,-43.3561,0.0
10-07-2014,00:01:10,B515690,917.0,-22.8768,-43.3708,56.0
10-07-2014,00:01:10,B580700,621.0,-22.8662,-43.256,5.0
10-07-2014,00:01:10,B600500,386.0,-22.8152,-43.3868,0.0
10-07-2014,00:01:10,C13018,0,-22.879902,-43.356743,0.0
10-07-2014,00:01:10,C13076,0,-22.915487,-43.36105,0.0
10-07-2014,00:01:10,C13125,0,-22.880041,-43.358231,0.0
10-07-2014,00:01:10,C13160,0,-22.880911,-43.358345,0.0
10-07-2014,00:01:10,C200730,390.0,-22.9396,-43.33725,44.0
10-07-2014,00:01:10,C270040,940.0,-22.827909,-43.321171,57.0
10-07-2014,00:01:10,C27017,SV7740,-22.814051,-43.318279,41.0
10-07-2014,00:01:10,C270580,940.0,-22.817249,-43.30138,0.0
10-07-2014,00:01:10,C27122,SV7740,-22.81695,-43.301529,0.0
10-07-2014,00:01:10,C30016,0,-22.9501,-43.348186,0.0
10-07-2014,00:01:10,C30150,0,-22.950441,-43.34824,0.0
10-07-2014,00:01:10,C30238,0,-22.951855,-43.34803,0.0
10-07-2014,00:01:10,C475050,525.0,-22.952559,-43.349018,0.0
10-07-2014,00:01:10,C47656,0,-22.952911,-43.348499,0.0
10-07-2014,00:01:10,C47724,0,-22.95256,-43.350056,0.0
10-07-2014,00:01:10,C47754,0,-22.952492,-43.35009,0.0
10-07-2014,00:01:10,C47874,0,-22.945982,-43.344116,0.0
10-07-2014,00:01:10,D131860,803.0,-22.88275,-43.492073,13.0
10-07-2014,00:01:10,D870850,366.0,-22.91658,-43.607868,0.0
10-07-2014,00:01:10,D871260,821.0,-22.90205,-43.560009,0.0
10-07-2014,00:01:10,D871270,869.0,-22.893459,-43.610081,28.0
10-07-2014,00:01:10,D871540,893.0,-22.917801,-43.608059,0.0
10-07-2014,00:01:10,D872890,833.0,-22.901291,-43.560711,0.0
10-07-2014,00:01:10,D874030,869.0,-22.896,-43.61208,0.0
10-07-2014,00:01:10,D874310,849.0,-22.915751,-43.61821,22.0
10-07-2014,00:01:10,D875350,898.0,-22.925381,-43.690929,38.0
10-07-2014,00:01:11,A290400,473.0,-22.868601,-43.291119,0.0
10-07-2014,00:01:11,A291530,474.0,-22.89464,-43.236721,0.0
10-07-2014,00:01:11,A291800,210.0,-22.900789,-43.224461,0.0
10-07-2014,00:01:11,A375680,183.0,-22.93858,-43.192959,46.0
10-07-2014,00:01:11,A376240,184.0,-22.935869,-43.189442,42.0
10-07-2014,00:01:11,A550390,464.0,-22.90597,-43.260559,0.0
10-07-2014,00:01:11,B105610,630.0,-22.9238,-43.2357,43.0
10-07-2014,00:01:11,B195920,377.0,-22.8109,-43.343,0.0
10-07-2014,00:01:11,B255730,232.0,-22.9105,-43.2125,49.0
10-07-2014,00:01:11,B270870,639.0,-22.9235,-43.2347,0.0
10-07-2014,00:01:11,B271450,629.0,-22.9233,-43.2327,0.0
10-07-2014,00:01:11,B285230,326.0,-22.8157,-43.1884,0.0
10-07-2014,00:01:11,B285570,326.0,-22.8159,-43.1879,0.0
10-07-2014,00:01:11,B285650,696.0,-22.8864,-43.2515,49.0
10-07-2014,00:01:11,B325240,795.0,-22.8821,-43.4098,0.0
10-07-2014,00:01:11,B32700,SV3420,-22.8339,-43.2641,77.0
10-07-2014,00:01:11,B42565,0,-22.8766,-43.3302,0.0
10-07-2014,00:01:11,B425850,277.0,-22.8959,-43.2209,42.0
10-07-2014,00:01:11,B515030,265.0,-22.8773,-43.3684,0.0
10-07-2014,00:01:11,B51526,0,-22.8768,-43.3686,0.0
10-07-2014,00:01:11,B581790,622.0,-22.8375,-43.2853,0.0
10-07-2014,00:01:11,B600770,385.0,-22.9026,-43.2083,40.0
10-07-2014,00:01:11,B711470,455.0,-22.9402,-43.1706,0.0
10-07-2014,00:01:11,C13115,0,-22.880983,-43.358028,0.0
10-07-2014,00:01:11,C200970,601.0,-22.922791,-43.258598,49.0
10-07-2014,00:01:11,C30014,0,-22.879814,-43.356972,0.0
10-07-2014,00:01:11,C301290,550.0,-22.992531,-43.250172,39.0
10-07-2014,00:01:11,C445960,782.0,-22.860399,-43.35603,0.0
10-07-2014,00:01:11,C47535,0,-22.952812,-43.348522,0.0
10-07-2014,00:01:11,C475440,861.0,-22.921982,-43.371422,62.0
10-07-2014,00:01:11,C47574,0,-22.945379,-43.34425,0.0
10-07-2014,00:01:11,C476250,863.0,-22.956566,-43.358078,50.0
10-07-2014,00:01:11,C478980,360.0,-22.952509,-43.348148,0.0
10-07-2014,00:01:11,C47946,0,-22.952711,-43.348354,0.0
10-07-2014,00:01:11,D131620,803.0,-22.887442,-43.383919,54.0
10-07-2014,00:01:11,D536010,370.0,-22.82666,-43.339642,34.0
10-07-2014,00:01:11,D53631,0,-22.88361,-43.494949,0.0
10-07-2014,00:01:11,D870280,366.0,-22.91498,-43.605339,39.0
10-07-2014,00:01:11,D871610,898.0,-22.919491,-43.608341,0.0
10-07-2014,00:01:11,D871910,398.0,-22.90892,-43.188339,2.0
10-07-2014,00:01:11,D872750,825.0,-22.918501,-43.607689,0.0
10-07-2014,00:01:11,D87381,0,-22.964899,-43.647469,0.0
10-07-2014,00:01:11,D875300,804.0,-22.91749,-43.637009,44.0
10-07-2014,00:01:11,D877370,2339.0,-22.821171,-43.322811,79.0
10-07-2014,00:01:12,A275570,432.0,-22.920191,-43.256569,0.0
10-07-2014,00:01:12,A275780,438.0,-22.920231,-43.256008,0.0
10-07-2014,00:01:12,A276210,439.0,-22.92087,-43.256161,3.0
10-07-2014,00:01:12,A291610,209.0,-22.86809,-43.291821,0.0
10-07-2014,00:01:12,A375140,154.0,-22.90205,-43.196369,0.0
10-07-2014,00:01:12,A375170,154.0,-22.902731,-43.19622,4.0
10-07-2014,00:01:12,A375510,155.0,-22.901979,-43.196671,2.0
10-07-2014,00:01:12,A375900,538.0,-22.90399,-43.196991,0.0
10-07-2014,00:01:12,A376230,161.0,-22.90214,-43.196301,0.0
10-07-2014,00:01:12,A551600,435.0,-22.92136,-43.26178,26.0
10-07-2014,00:01:12,B100760,924.0,-22.8152,-43.1876,0.0
10-07-2014,00:01:12,B101340,910.0,-22.8146,-43.1869,31.0
10-07-2014,00:01:12,B104090,2342.0,-22.8153,-43.1874,0.0
10-07-2014,00:01:12,B105170,627.0,-22.8677,-43.2572,0.0
10-07-2014,00:01:12,B196060,665.0,-22.8106,-43.3424,0.0
10-07-2014,00:01:12,B25540,SP2490,-22.9024,-43.2986,0.0
10-07-2014,00:01:12,B285440,696.0,-22.7972,-43.1937,33.0
10-07-2014,00:01:12,B286080,925.0,-22.8158,-43.1883,0.0
10-07-2014,00:01:12,B325190,687.0,-22.8174,-43.3936,0.0
10-07-2014,00:01:12,B325450,946.0,-22.8162,-43.3582,49.0
10-07-2014,00:01:12,B326550,296.0,-22.9074,-43.1686,0.0
10-07-2014,00:01:12,B326790,946.0,-22.8654,-43.2902,17.0
10-07-2014,00:01:12,B51540,0,-22.8764,-43.3681,0.0
10-07-2014,00:01:12,B516260,917.0,-22.8816,-43.3708,38.0
10-07-2014,00:01:12,B551220,292.0,-22.9061,-43.2613,0.0
10-07-2014,00:01:12,B756550,344.0,-22.852,-43.3536,0.0
10-07-2014,00:01:12,C13073,0,-22.880697,-43.356834,0.0
10-07-2014,00:01:12,C200150,600.0,-22.9223,-43.283081,37.0
10-07-2014,00:01:12,C201580,390.0,-22.938351,-43.383049,54.0
10-07-2014,00:01:12,C202000,880.0,-22.95397,-43.348389,43.0
10-07-2014,00:01:12,C202280,600.0,-22.95331,-43.354912,39.0
10-07-2014,00:01:12,C210060,314.0,-22.965059,-43.173328,0.0
10-07-2014,00:01:12,C300060,465.0,-22.992298,-43.253704,11.0
10-07-2014,00:01:12,C30098,0,-22.950979,-43.348183,0.0
10-07-2014,00:01:12,C30111,0,-22.950264,-43.347931,0.0
10-07-2014,00:01:12,C30142,0,-22.950935,-43.347923,0.0
10-07-2014,00:01:12,C30307,0,-22.951399,-43.34837,0.0
10-07-2014,00:01:12,C410490,318.0,-22.803844,-43.341518,2.59
10-07-2014,00:01:12,C425860,607.0,-22.9245,-43.208698,0.0
10-07-2014,00:01:12,C446080,721.0,-22.881901,-43.324749,12.0
10-07-2014,00:01:12,C474920,360.0,-22.999781,-43.350384,48.0
10-07-2014,00:01:12,C47558,0,-22.952919,-43.349831,0.0
10-07-2014,00:01:12,C47594,0,-22.952576,-43.350147,0.0
10-07-2014,00:01:12,C476230,862.0,-22.963293,-43.356991,54.0
10-07-2014,00:01:12,C47629,0,-22.952404,-43.349537,0.0
10-07-2014,00:01:12,C47816,0,-22.952772,-43.348293,0.0
10-07-2014,00:01:12,C47937,0,-22.952711,-43.349586,0.0
10-07-2014,00:01:12,C501010,345.0,-22.929199,-43.253746,0.0
10-07-2014,00:01:12,D535040,393.0,-22.88876,-43.22039,77.0
10-07-2014,00:01:12,D53644,0,-22.883881,-43.49519,0.0
10-07-2014,00:01:12,D592480,803.0,-22.88693,-43.390079,10.0
10-07-2014,00:01:12,D872710,825.0,-22.916759,-43.6077,0.0
10-07-2014,00:01:12,D87424,0,-22.959629,-43.696159,10.0
10-07-2014,00:01:12,D87425,0,-22.916439,-43.608299,0.0
10-07-2014,00:01:12,D874280,804.0,-22.93808,-43.67144,44.0
10-07-2014,00:01:12,D875230,398.0,-22.91728,-43.607639,0.0
10-07-2014,00:01:12,D878590,2336.0,-22.916821,-43.607922,0.0
10-07-2014,00:01:12,D878770,2336.0,-22.917231,-43.60743,0.0
10-07-2014,00:01:12,D90059,0,-22.90625,-43.706951,31.0
10-07-2014,00:01:12,D901180,750.0,-22.930969,-43.655861,0.0
10-07-2014,00:01:13,A275850,222.0,-22.919941,-43.25655,0.0
10-07-2014,00:01:13,A276000,432.0,-22.912889,-43.227081,44.0
10-07-2014,00:01:13,A276110,433.0,-22.92025,-43.255772,0.0
10-07-2014,00:01:13,A276400,131.0,-22.900921,-43.178638,12.0
10-07-2014,00:01:13,A290070,474.0,-22.86875,-43.29248,0.0
10-07-2014,00:01:13,A550030,172.0,-22.90663,-43.261028,0.0
10-07-2014,00:01:13,B100070,322.0,-22.8153,-43.1877,0.0
10-07-2014,00:01:13,B255060,606.0,-22.9243,-43.2464,34.0
10-07-2014,00:01:13,B271070,905.0,-22.8497,-43.3233,0.0
10-07-2014,00:01:13,B271400,950.0,-22.8521,-43.3118,25.0
10-07-2014,00:01:13,B285130,326.0,-22.8159,-43.1883,0.0
10-07-2014,00:01:13,B285850,326.0,-22.8372,-43.2422,51.0
10-07-2014,00:01:13,B286010,616.0,-22.8155,-43.188,0.0
10-07-2014,00:01:13,B326450,687.0,-22.8516,-43.3164,54.0
10-07-2014,00:01:13,B426520,650.0,-22.8673,-43.3451,32.0
10-07-2014,00:01:13,B446170,638.0,-22.9161,-43.2305,9.0
10-07-2014,00:01:13,B446500,685.0,-22.8606,-43.3563,0.0
10-07-2014,00:01:13,B51534,0,-22.8768,-43.3684,0.0
10-07-2014,00:01:13,B82547,0,-22.8581,-43.3715,0.0
10-07-2014,00:01:13,C200040,611.0,-22.934271,-43.352459,9.0
10-07-2014,00:01:13,C200380,601.0,-22.925369,-43.234241,45.0
10-07-2014,00:01:13,C202410,826.0,-23.01301,-43.46262,15.0
10-07-2014,00:01:13,C30045,0,-22.879639,-43.356873,0.0
10-07-2014,00:01:13,C301120,550.0,-22.979073,-43.222729,0.0
10-07-2014,00:01:13,C301940,734.0,-22.900097,-43.353825,27.0
10-07-2014,00:01:13,C30236,0,-22.951519,-43.347992,0.0
10-07-2014,00:01:13,C30253,0,-22.951031,-43.348625,0.0
10-07-2014,00:01:13,C30282,0,-22.950333,-43.347939,0.0
10-07-2014,00:01:13,C30296,0,-22.949875,-43.34819,0.0
10-07-2014,00:01:13,C30320,0,-22.95149,-43.34795,0.0
10-07-2014,00:01:13,C47607,0,-22.951733,-43.34927,0.0
10-07-2014,00:01:13,C477130,614.0,-22.951836,-43.34898,0.0
10-07-2014,00:01:13,C47780,0,-22.952984,-43.349949,0.0
10-07-2014,00:01:13,C826300,363.0,-22.857502,-43.371494,0.0
10-07-2014,00:01:13,D131560,803.0,-22.935934,-43.371895,0.0
10-07-2014,00:01:13,D131740,803.0,-22.8755,-43.462154,6.0
10-07-2014,00:01:13,D536290,397.0,-22.864941,-43.24807,0.0
10-07-2014,00:01:13,D864020,864.0,-22.879839,-43.502033,40.74
10-07-2014,00:01:13,D871510,893.0,-22.91646,-43.606972,0.0
10-07-2014,00:01:13,D874040,868.0,-22.917681,-43.657379,55.0
10-07-2014,00:01:13,D90057,SV8580,-22.919241,-43.643742,0.0
10-07-2014,00:01:14,A276540,433.0,-22.919359,-43.25597,0.0
10-07-2014,00:01:14,A290100,476.0,-22.89851,-43.26355,27.0
10-07-2014,00:01:14,A290230,474.0,-22.94099,-43.170631,63.0
10-07-2014,00:01:14,A291120,535.0,-22.890841,-43.29726,60.0
10-07-2014,00:01:14,A291140,535.0,-22.868589,-43.29295,0.0
10-07-2014,00:01:14,A291320,473.0,-22.86838,-43.291481,0.0
10-07-2014,00:01:14,A291420,209.0,-22.868521,-43.291752,0.0
10-07-2014,00:01:14,A291560,474.0,-22.90682,-43.212959,47.0
10-07-2014,00:01:14,A375330,184.0,-22.901751,-43.19627,0.0
10-07-2014,00:01:14,A376920,161.0,-22.90184,-43.196579,1.0
10-07-2014,00:01:14,A377190,162.0,-22.957439,-43.199162,2.0
10-07-2014,00:01:14,A50066,0,-22.969181,-43.278866,9.07
10-07-2014,00:01:14,B100310,910.0,-22.8776,-43.3382,0.0
10-07-2014,00:01:14,B100960,634.0,-22.8098,-43.2156,61.0
10-07-2014,00:01:14,B101410,915.0,-22.8154,-43.1876,0.0
10-07-2014,00:01:14,B255990,249.0,-22.8983,-43.3102,32.0
10-07-2014,00:01:14,B258140,2251.0,-22.9021,-43.2994,0.0
10-07-2014,00:01:14,B270560,639.0,-22.9233,-43.2348,0.0
10-07-2014,00:01:14,B271630,629.0,-22.8167,-43.3017,0.0
10-07-2014,00:01:14,B32571,SV7790,-22.8769,-43.3379,2.0
10-07-2014,00:01:14,B326610,296.0,-22.8746,-43.282,78.0
10-07-2014,00:01:14,B326870,298.0,-22.8605,-43.3446,20.0
10-07-2014,00:01:14,B425300,456.0,-22.8918,-43.2821,12.0
10-07-2014,00:01:14,B426170,650.0,-22.8715,-43.2991,23.0
10-07-2014,00:01:14,B426270,650.0,-22.8786,-43.3152,3.0
10-07-2014,00:01:14,B445920,638.0,-22.859,-43.3742,34.0
10-07-2014,00:01:14,B446740,685.0,-22.858,-43.3536,7.0
10-07-2014,00:01:14,B515860,917.0,-22.8686,-43.2669,27.0
10-07-2014,00:01:14,B551430,311.0,-22.9061,-43.2616,0.0
10-07-2014,00:01:14,B58063,0,-22.8373,-43.2865,0.0
10-07-2014,00:01:14,B600040,381.0,-22.8396,-43.4025,35.0
10-07-2014,00:01:14,B600570,386.0,-22.8151,-43.3869,0.0
10-07-2014,00:01:14,B600890,945.0,-22.8154,-43.3868,0.0
10-07-2014,00:01:14,B73068,SPB3500,-22.8104,-43.3424,0.0
10-07-2014,00:01:14,B73081,SPB3500,-22.8094,-43.3435,0.0
10-07-2014,00:01:14,B75597,0,-22.8312,-43.3236,0.0
10-07-2014,00:01:14,C13180,0,-22.880711,-43.358658,0.0
10-07-2014,00:01:14,C271120,774.0,-22.817209,-43.301079,5.0
10-07-2014,00:01:14,C426160,607.0,-22.896179,-43.309422,43.0
10-07-2014,00:01:14,C475860,636.0,-22.936529,-43.351479,16.0
10-07-2014,00:01:14,C825910,363.0,-22.881678,-43.330135,0.56
10-07-2014,00:01:14,C826000,363.0,-22.85783,-43.371284,0.0
10-07-2014,00:01:14,D535440,393.0,-22.814301,-43.293621,0.0
10-07-2014,00:01:14,D58502,0,-22.877619,-43.364109,12.59
10-07-2014,00:01:14,D58741,0,-22.876806,-43.419621,0.0
10-07-2014,00:01:14,D59052,0,-22.867121,-43.478901,8.0
10-07-2014,00:01:14,D592160,746.0,-22.876841,-43.370541,25.0
10-07-2014,00:01:14,D810760,790.0,-22.868071,-43.479889,22.0
10-07-2014,00:01:14,D862230,843.0,-22.894661,-43.533432,0.0
10-07-2014,00:01:14,D863890,786.0,-22.89386,-43.532063,0.0
10-07-2014,00:01:14,D874480,804.0,-22.94816,-43.680981,0.0
10-07-2014,00:01:14,D875390,804.0,-22.91724,-43.6078,1.0
10-07-2014,00:01:15,A275650,438.0,-22.9202,-43.255852,0.0
10-07-2014,00:01:15,A276470,439.0,-22.919291,-43.233521,0.0
10-07-2014,00:01:15,A290610,473.0,-22.868509,-43.291729,0.0
10-07-2014,00:01:15,A376190,184.0,-22.903509,-43.18885,14.0
10-07-2014,00:01:15,A376710,133.0,-22.90169,-43.19627,0.0
10-07-2014,00:01:15,A41236,0,-22.874907,-43.241096,0.56
10-07-2014,00:01:15,A412500,110.0,-22.874979,-43.241341,0.0
10-07-2014,00:01:15,B100860,327.0,-22.8154,-43.1876,0.0
10-07-2014,00:01:15,B100900,328.0,-22.815,-43.1877,0.0
10-07-2014,00:01:15,B116910,778.0,-22.8118,-43.3723,0.93
10-07-2014,00:01:15,B195650,665.0,-22.8061,-43.3637,0.0
10-07-2014,00:01:15,B25610,0,-22.9022,-43.2988,2.0
10-07-2014,00:01:15,B270060,639.0,-22.8247,-43.3115,36.0
10-07-2014,00:01:15,B271520,629.0,-22.901,-43.252,13.0
10-07-2014,00:01:15,B271580,629.0,-22.8219,-43.3244,54.0
10-07-2014,00:01:15,B285180,325.0,-22.816,-43.1882,0.0
10-07-2014,00:01:15,B285280,324.0,-22.8156,-43.1879,0.0
10-07-2014,00:01:15,B285880,326.0,-22.8159,-43.1881,0.0
10-07-2014,00:01:15,B285900,663.0,-22.815,-43.189,0.0
10-07-2014,00:01:15,B31061,0,-22.8042,-43.3106,0.0
10-07-2014,00:01:15,B325200,298.0,-22.8836,-43.2763,48.0
10-07-2014,00:01:15,B325560,687.0,-22.8996,-43.2789,0.0
10-07-2014,00:01:15,B32567,SV3420,-22.801,-43.3562,30.0
10-07-2014,00:01:15,B326270,342.0,-22.7998,-43.3536,36.0
10-07-2014,00:01:15,B446870,609.0,-22.9206,-43.2235,0.0
10-07-2014,00:01:15,B55078,0,-22.9823,-43.2237,26.0
10-07-2014,00:01:15,B580400,623.0,-22.8363,-43.2856,0.0
10-07-2014,00:01:15,B581250,679.0,-22.9041,-43.2908,36.0
10-07-2014,00:01:15,B605140,2295.0,-22.8156,-43.3862,0.0
10-07-2014,00:01:15,B630470,334.0,-22.7925,-43.2943,0.19
10-07-2014,00:01:15,B630990,335.0,-22.7922,-43.2942,0.74
10-07-2014,00:01:15,B731170,374.0,-22.8528,-43.2538,42.0
